01,79263402459, 1682899200, 1682900877
02,79329215724, 1682899200, 1682899668
02,79312161317, 1682899200, 1682899260
02,79213428586, 1682899200, 1682899956
01,79242238832, 1682899200, 1682901090
02,79269018407, 1682899200, 1682899300
02,79303578297, 1682899200, 1682899675
01,79294269488, 1682899200, 1682899200
01,79294269488, 1682899200, 1682899548
01,79245609306, 1682899200, 1682899310
01,79309022490, 1682899200, 1682899272
01,79207032295, 1682899200, 1682899515
01,79249329531, 1682899200, 1682899200
02,79354697587, 1682899200, 1682900812
02,79342195864, 1682899200, 1682899551
01,79279668873, 1682899200, 1682899596
02,79213428586, 1682907900, 1682908116
02,79269018407, 1682915700, 1682916150
02,79303578297, 1682918825, 1682919357
02,79312161317, 1682921712, 1682922182
01,79329215724, 1682922933, 1682923437
01,79354697587, 1682930065, 1682930663
02,79329215724, 1682937396, 1682938800
02,79245609306, 1682944040, 1682944051
01,79263402459, 1682945567, 1682948190
01,79354697587, 1682947379, 1682948029
02,79269018407, 1682973550, 1682973700
02,79329215724, 1682980677, 1682982117
02,79245609306, 1682983811, 1682983811
02,79249329531, 1682988164, 1682988533
02,79303578297, 1682999787, 1683000870
01,79263402459, 1683001818, 1683002119
02,79263402459, 1683002119, 1683002420
02,79249329531, 1683004005, 1683004538
02,79269018407, 1683010600, 1683010950
01,79263402459, 1683015827, 1683015870
01,79263402459, 1683024808, 1683025238
01,79207032295, 1683024819, 1683027699
01,79249329531, 1683027746, 1683029673
02,79329215724, 1683028647, 1683029151
01,79245609306, 1683043451, 1683043968
02,79269018407, 1683051950, 1683052125
01,79354697587, 1683052504, 1683053206
02,79249329531, 1683052881, 1683053209
02,79329215724, 1683061722, 1683062010
01,79263402459, 1683065459, 1683068211
01,79329215724, 1683066663, 1683066807
02,79242238832, 1683075430, 1683075976
02,79269018407, 1683080825, 1683081375
01,79354697587, 1683082459, 1683082797
01,79329215724, 1683090072, 1683092340
02,79269018407, 1683093675, 1683093675
02,79354697587, 1683103692, 1683104004
01,79279668873, 1683107916, 1683108081
02,79245609306, 1683113548, 1683113702
02,79329215724, 1683120258, 1683120726
02,79213428586, 1683122604, 1683122658
01,79309022490, 1683123059, 1683123095
02,79309022490, 1683123095, 1683123161
02,79354697587, 1683124899, 1683125237
02,79269018407, 1683130575, 1683130700
02,79213428586, 1683130602, 1683130764
01,79245609306, 1683133582, 1683133659
02,79329215724, 1683139338, 1683139446
01,79354697587, 1683141953, 1683143123
02,79342195864, 1683147078, 1683149535
01,79342195864, 1683149535, 1683150978
01,79354697587, 1683151481, 1683152729
02,79279668873, 1683160161, 1683160689
02,79312161317, 1683161670, 1683161800
01,79312161317, 1683161800, 1683161850
01,79312161317, 1683161850, 1683161980
01,79269018407, 1683167600, 1683167900
01,79309022490, 1683176263, 1683176371
02,79354697587, 1683177803, 1683178063
01,79245609306, 1683178389, 1683178499
02,79309022490, 1683187750, 1683187852
02,79329215724, 1683195282, 1683196794
01,79342195864, 1683198126, 1683198399
01,79303578297, 1683223010, 1683223827
01,79263402459, 1683224626, 1683225228
