02,79263402459, 1688169600, 1688169789
01,79329215724, 1688169600, 1688170624
02,79312161317, 1688169600, 1688170950
01,79213428586, 1688169600, 1688170172
02,79242238832, 1688169600, 1688169960
02,79269018407, 1688169600, 1688169754
02,79303578297, 1688169600, 1688169840
02,79294269488, 1688169600, 1688170282
01,79245609306, 1688169600, 1688169712
01,79309022490, 1688169600, 1688169700
01,79207032295, 1688169600, 1688170825
02,79249329531, 1688169600, 1688170128
01,79354697587, 1688169600, 1688171021
01,79342195864, 1688169600, 1688169654
01,79279668873, 1688169600, 1688169627
01,79242238832, 1688169960, 1688170185
01,79249329531, 1688179116, 1688179600
01,79279668873, 1688192781, 1688194077
02,79294269488, 1688194564, 1688195169
01,79245609306, 1688196100, 1688196564
01,79207032295, 1688199630, 1688201155
02,79207032295, 1688201155, 1688201180
02,79309022490, 1688201564, 1688201739
02,79269018407, 1688206754, 1688207636
01,79263402459, 1688209335, 1688210364
02,79354697587, 1688213291, 1688213830
02,79269018407, 1688215036, 1688215148
02,79269018407, 1688215148, 1688215428
02,79279668873, 1688217231, 1688218959
02,79207032295, 1688217640, 1688217990
02,79245609306, 1688222952, 1688223800
01,79312161317, 1688225732, 1688226812
02,79342195864, 1688227410, 1688227734
02,79294269488, 1688227545, 1688227655
01,79269018407, 1688237628, 1688237796
02,79312161317, 1688239454, 1688239562
01,79269018407, 1688245196, 1688245224
01,79354697587, 1688247646, 1688249508
02,79303578297, 1688247700, 1688248612
01,79279668873, 1688249831, 1688249831
01,79354697587, 1688253735, 1688254421
01,79309022490, 1688257501, 1688257701
02,79263402459, 1688258698, 1688258698
01,79309022490, 1688265667, 1688265717
02,79263402459, 1688267486, 1688268683
02,79312161317, 1688269060, 1688269762
01,79279668873, 1688272985, 1688273012
01,79263402459, 1688281865, 1688282159
02,79207032295, 1688292060, 1688292160
02,79279668873, 1688319320, 1688319347
01,79213428586, 1688331830, 1688331986
02,79207032295, 1688333310, 1688333935
01,79303578297, 1688344792, 1688344984
01,79309022490, 1688349360, 1688349735
02,79213428586, 1688351231, 1688351335
01,79303578297, 1688358724, 1688358964
01,79303578297, 1688363544, 1688363784
02,79329215724, 1688372602, 1688372810
01,79213428586, 1688389825, 1688390241
02,79249329531, 1688390818, 1688391104
02,79242238832, 1688401429, 1688403589
02,79294269488, 1688405723, 1688406416
01,79329215724, 1688406473, 1688407497
02,79294269488, 1688410463, 1688410760
02,79245609306, 1688421710, 1688421774
01,79213428586, 1688424882, 1688424882
02,79269018407, 1688430224, 1688430420
02,79245609306, 1688430570, 1688431562
01,79309022490, 1688437361, 1688438886
01,79329215724, 1688445969, 1688445985
01,79294269488, 1688455277, 1688455915
02,79303578297, 1688455384, 1688455648
02,79329215724, 1688460412, 1688460876
01,79329215724, 1688460876, 1688461868
02,79294269488, 1688468056, 1688468089
01,79309022490, 1688474733, 1688474858
02,79269018407, 1688474820, 1688475156
01,79249329531, 1688485478, 1688485764
01,79249329531, 1688490258, 1688491424
01,79207032295, 1688490305, 1688490555
02,79329215724, 1688490722, 1688490770
01,79213428586, 1688498013, 1688498013
01,79269018407, 1688504756, 1688504952
02,79309022490, 1688510705, 1688510880
01,79312161317, 1688514174, 1688517144
01,79263402459, 1688515041, 1688515398
02,79303578297, 1688515188, 1688515188
01,79354697587, 1688516495, 1688516887
02,79354697587, 1688525341, 1688526468
02,79342195864, 1688526140, 1688526194
01,79249329531, 1688527376, 1688527970
01,79279668873, 1688554746, 1688555151
02,79303578297, 1688556408, 1688556744
01,79312161317, 1688559284, 1688559554
02,79213428586, 1688559597, 1688559649
01,79309022490, 1688562659, 1688563184
02,79312161317, 1688563768, 1688563930
01,79329215724, 1688567714, 1688567842
01,79249329531, 1688568416, 1688568526
01,79213428586, 1688571196, 1688571560
02,79279668873, 1688574446, 1688575094
02,79213428586, 1688579258, 1688581286
02,79213428586, 1688612078, 1688612598
02,79309022490, 1688618946, 1688619246
02,79249329531, 1688622454, 1688622454
01,79249329531, 1688635936, 1688636112
01,79342195864, 1688636893, 1688636971
02,79207032295, 1688638695, 1688638720
02,79242238832, 1688657068, 1688657428
01,79279668873, 1688667710, 1688668304
01,79309022490, 1688671025, 1688671975
01,79309022490, 1688675958, 1688676308
01,79249329531, 1688681052, 1688681118
02,79207032295, 1688683985, 1688684485
01,79269018407, 1688686252, 1688686784
01,79263402459, 1688686764, 1688687751
02,79245609306, 1688704238, 1688704910
01,79342195864, 1688704353, 1688704365
01,79309022490, 1688708172, 1688709072
02,79242238832, 1688710792, 1688710837
02,79279668873, 1688714612, 1688714639
01,79294269488, 1688714956, 1688715044
01,79309022490, 1688721021, 1688721346
01,79263402459, 1688731691, 1688732447
01,79207032295, 1688737980, 1688738405
01,79279668873, 1688753229, 1688754957
02,79269018407, 1688760784, 1688760924
02,79263402459, 1688763205, 1688764549
01,79294269488, 1688767655, 1688767655
01,79213428586, 1688770407, 1688770875
01,79213428586, 1688770875, 1688771083
01,79354697587, 1688771634, 1688771830
