02,79263402459, 1685577600, 1685577660
02,79329215724, 1685577600, 1685578068
02,79312161317, 1685577600, 1685578132
02,79213428586, 1685577600, 1685577672
02,79242238832, 1685577600, 1685578671
01,79269018407, 1685577600, 1685579247
02,79303578297, 1685577600, 1685577912
02,79294269488, 1685577600, 1685577620
02,79245609306, 1685577600, 1685577714
01,79309022490, 1685577600, 1685577984
01,79207032295, 1685577600, 1685577984
01,79249329531, 1685577600, 1685577992
02,79354697587, 1685577600, 1685577688
01,79342195864, 1685577600, 1685577870
01,79279668873, 1685577600, 1685578428
01,79213428586, 1685587132, 1685587300
02,79263402459, 1685590809, 1685591754
02,79242238832, 1685596881, 1685597306
02,79342195864, 1685612844, 1685613624
01,79329215724, 1685615084, 1685615192
01,79269018407, 1685619078, 1685619348
01,79309022490, 1685620856, 1685620992
01,79303578297, 1685627338, 1685627650
02,79263402459, 1685631201, 1685631351
01,79279668873, 1685632196, 1685632748
02,79294269488, 1685638376, 1685638496
02,79312161317, 1685641182, 1685643614
02,79354697587, 1685641986, 1685642096
02,79213428586, 1685653520, 1685653624
02,79342195864, 1685656370, 1685656400
01,79354697587, 1685656934, 1685656945
02,79312161317, 1685658164, 1685658696
02,79303578297, 1685661868, 1685663168
02,79294269488, 1685679000, 1685679000
02,79242238832, 1685681072, 1685681157
02,79279668873, 1685681628, 1685682180
02,79263402459, 1685683947, 1685684472
02,79329215724, 1685684597, 1685684678
01,79242238832, 1685684799, 1685684867
02,79294269488, 1685694189, 1685694199
01,79207032295, 1685694650, 1685694698
02,79309022490, 1685696018, 1685696418
02,79303578297, 1685697386, 1685697698
02,79342195864, 1685699146, 1685699866
01,79342195864, 1685699866, 1685700466
01,79354697587, 1685701459, 1685701492
01,79207032295, 1685705304, 1685705928
01,79309022490, 1685712495, 1685712903
02,79269018407, 1685713494, 1685713575
02,79263402459, 1685728302, 1685729187
02,79354697587, 1685731168, 1685731608
01,79329215724, 1685740202, 1685740769
01,79249329531, 1685749952, 1685750197
01,79354697587, 1685751392, 1685751403
02,79294269488, 1685754955, 1685755005
02,79263402459, 1685755485, 1685755770
02,79294269488, 1685760068, 1685760188
02,79294269488, 1685765251, 1685765871
02,79309022490, 1685771852, 1685771860
02,79342195864, 1685774300, 1685774450
01,79329215724, 1685777785, 1685777785
01,79269018407, 1685778753, 1685779779
01,79207032295, 1685780170, 1685781514
02,79207032295, 1685781514, 1685784394
01,79354697587, 1685786025, 1685786036
02,79245609306, 1685791354, 1685791582
01,79249329531, 1685810383, 1685810922
01,79294269488, 1685811438, 1685811818
01,79207032295, 1685826818, 1685827202
